y	X1	X2	pf1	pf2	IND_ID
1	0.0210579365721176	0	-0.583831163064899	-0.13384470498491	a2
0	0.0210579365721176	0	-0.0041545071078034	-0.588886996121569	a2
2	0.0210579365721176	0	0.0644277007987025	-0.186371917402349	a2
0	0.0210579365721176	0	-0.0729378142305013	-1.37875183824362	a2
3	0.0210579365721176	0	-0.0819554783680341	0.417363541350626	a2
1	0.0210579365721176	0	0.881776001392461	0.635467146768196	a2
2	0.0210579365721176	0	0.381293256209159	-0.785575970015467	a2
0	0.0210579365721176	0	0.555715540365317	0.191772397578742	a2
2	0.0210579365721176	0	-0.461603476414916	-0.191711481750912	a2
0	0.0210579365721176	0	0.082170919213978	-0.371995768502001	a2
2	0.0210579365721176	0	0.577412593548637	0.0216900713627173	a2
3	0.0210579365721176	0	-0.0282607122632449	0.251212054385051	a2
0	0.0210579365721176	0	-1.06468032411733	0.446724816871558	a2
0	0.0210579365721176	0	0.172422881049728	0.262089142746922	a2
2	0.0210579365721176	0	-0.952477722792765	-0.0220391368960052	a2
1	0.0210579365721176	0	-0.405585076570109	0.0335801175752662	a2
1	0.0210579365721176	0	0.662002160649801	-0.495243348407651	a2
0	0.0210579365721176	0	0.307818424651337	-0.724834897500329	a2
1	0.0210579365721176	0	0.54583447776768	0.22300559805592	a2
4	0.0210579365721176	0	0.153302430756816	0.339356205494662	a2
2	0.0210579365721176	0	-0.0550793812414283	-0.0226558515970738	a2
2	0.0210579365721176	0	-0.462156386563642	-0.737468435164536	a2
1	0.0210579365721176	0	0.796456876859598	0.165579029260435	a2
0	0.0210579365721176	0	0.0225052990609402	-0.931549447087523	a2
0	0.0210579365721176	0	-0.357564200333941	0.319926363190135	a2
0	0.0210579365721176	0	0.432611549858569	-0.26194613954848	a2
0	0.0210579365721176	0	0.53722047913895	-0.248508394032017	a2
2	0.0210579365721176	0	0.94782738709929	-0.194772074121049	a2
1	0.0210579365721176	0	-0.301498651802547	-0.0389275733302085	a2
1	0.0210579365721176	0	-0.195433910361569	-0.45252465637196	a2
2	0.0210579365721176	0	-0.208111015765096	0.0822201837353129	a2
0	0.0210579365721176	0	-0.187828711410196	-0.0579736003113773	a2
1	0.0210579365721176	0	-0.183315472851179	-0.174105034153573	a2
1	0.0210579365721176	0	-0.147838726350443	-0.144996047858481	a2
0	0.0210579365721176	0	0.720910205099935	-0.569532466730663	a2
0	0.0210579365721176	0	-0.34876914595652	-0.00218623780203455	a2
2	0.0210579365721176	0	-0.19408375296068	0.452104012758703	a2
1	0.0210579365721176	0	0.326268226085759	0.0413572261635107	a2
2	0.0210579365721176	0	0.562386223267564	0.339069991376375	a2
1	0.0210579365721176	0	-0.386055401511964	0.00775508140023637	a2
3	0.0210579365721176	0	-0.254043108069143	-0.608308950314122	a2
1	0.0210579365721176	0	0.261810295249009	-0.218685534803141	a2
1	0.0210579365721176	0	0.508877113268985	0.413294277644352	a2
2	0.0210579365721176	0	-0.125582294043989	0.483841257591924	a2
0	0.0210579365721176	0	-0.714996723694305	-0.185037102907007	a2
2	0.0210579365721176	0	0.854560516050441	0.683336522711158	a2
4	0.0210579365721176	0	0.717534786155812	-0.257573347445973	a2
1	0.0210579365721176	0	-0.35518557292494	0.000670228077143537	a2
1	0.0210579365721176	0	-0.0325337868277919	0.11010201373492	a2
1	0.0210579365721176	0	-0.879734367682966	-0.0681804126069606	a2
2	0.0210579365721176	0	0.284861485909551	-0.873549154738602	a2
1	0.0210579365721176	0	0.806173399100892	-0.0823194443593618	a2
0	0.0210579365721176	0	-0.818640323552358	1.29879886163347	a2
2	0.0210579365721176	0	-0.389784256600874	-0.252531928640593	a2
2	0.0210579365721176	0	-0.320588466875282	0.125896933966217	a2
2	0.0210579365721176	0	-0.340565696785578	-0.401913772862018	a2
2	0.0210579365721176	0	-1.01664279780897	-0.272291856903964	a2
0	0.0210579365721176	0	0.250481779623953	-0.614699448898689	a2
0	0.0210579365721176	0	-0.765899069982871	0.592386045841484	a2
1	0.0210579365721176	0	-0.0124988196391317	-0.705861611623521	a2
0	0.0210579365721176	0	0.296492360512646	-0.0224505374820065	a2
3	0.0210579365721176	0	-0.0990977107423202	-0.260907161684113	a2
1	0.0210579365721176	0	0.446004196236763	-0.384445745685631	a2
0	0.0210579365721176	0	-0.0128575354590768	-1.08745518968172	a2
0	0.0210579365721176	0	-0.323830225292833	-0.513920519315441	a2
0	0.0210579365721176	0	0.32317970751732	-0.0475449222181405	a2
1	0.0210579365721176	0	-0.216916370014794	0.100645220286128	a2
0	0.0210579365721176	0	0.886305592489251	-0.50818491993382	a2
0	0.0210579365721176	0	-0.00912985558150506	0.448780346573908	a2
2	0.0210579365721176	0	0.426407496800265	-0.129432499451305	a2
0	0.0210579365721176	0	0.102581451622013	0.4522274076792	a2
2	0.0210579365721176	0	-1.50402429946024	-0.620684622385363	a2
1	0.0210579365721176	0	-0.683055965664492	-0.51168762708747	a2
3	0.0210579365721176	0	-0.212051130072406	-0.0204923361257267	a2
1	0.0210579365721176	0	0.118401831872779	-0.215084876480819	a2
2	0.0210579365721176	0	-1.17136156017948	0.677941844457854	a2
3	-0.455460824276223	0.5	0.480848316690356	0.531687661426068	a3
0	-0.455460824276223	0.5	-0.30221286692722	0.833484457925387	a3
4	-0.455460824276223	0.5	-0.376438639681457	-0.348231146537514	a3
1	-0.455460824276223	0.5	-0.777805796272123	-1.11503055699369	a3
0	-0.455460824276223	0.5	-0.726946869000529	-0.736547947809006	a3
2	-0.455460824276223	0.5	0.0281659180272052	-0.394034200116254	a3
0	-0.455460824276223	0.5	0.254684703336946	0.141566404798071	a3
1	-0.455460824276223	0.5	-1.04894147989215	0.150957499483403	a3
2	-0.455460824276223	0.5	-0.502180989724667	0.814198332250343	a3
0	-0.455460824276223	0.5	0.267885861126296	-0.0517844120632809	a3
0	-0.455460824276223	0.5	-0.226518542324959	0.17625004721943	a3
1	-0.455460824276223	0.5	1.08268425090863	0.453963938253369	a3
2	-0.455460824276223	0.5	0.622873336374053	0.670680421029122	a3
2	-0.455460824276223	0.5	0.297749017034798	-0.163953234853304	a3
2	-0.455460824276223	0.5	0.00244222476909445	0.702262226937237	a3
1	-0.455460824276223	0.5	0.13968039102763	0.58262904046484	a3
2	-0.455460824276223	0.5	-0.352953062633813	0.610511488500071	a3
1	-0.455460824276223	0.5	0.314008576478625	-0.0363985313220266	a3
0	-0.455460824276223	0.5	0.740106980042852	-0.534686313506928	a3
1	-0.455460824276223	0.5	0.541714955041642	-0.318993417805371	a3
1	-0.455460824276223	0.5	-0.406622128332045	-0.473914378622115	a3
3	-0.455460824276223	0.5	-0.809438424611794	0.0695149676186663	a3
0	-0.455460824276223	0.5	-0.0548278497441206	0.444395696247327	a3
1	-0.455460824276223	0.5	0.220444685458489	0.773734714117822	a3
2	-0.455460824276223	0.5	0.675496989904299	0.0783170252839214	a3
1	-0.455460824276223	0.5	-0.659304742266782	1.07385136644411	a3
2	-0.455460824276223	0.5	0.182192296303724	-0.0700412397978179	a3
0	-0.455460824276223	0.5	0.116749917544259	-0.0964903685577606	a3
1	-0.455460824276223	0.5	0.596977630629526	0.16765592162509	a3
1	-0.455460824276223	0.5	-0.0139549860647887	-0.799786172949445	a3
1	-0.455460824276223	0.5	-0.178649427252126	0.328482020482155	a3
1	-0.455460824276223	0.5	-0.573407068059183	0.319652602009478	a3
1	-0.455460824276223	0.5	-0.258710241796812	0.750606309701638	a3
0	-0.455460824276223	0.5	-0.181061886289136	-0.435698301904297	a3
3	-0.455460824276223	0.5	1.17527716289455	0.642492502909692	a3
1	-0.455460824276223	0.5	1.22326568784998	0.264655519732753	a3
0	-0.455460824276223	0.5	-0.0833516397421381	-0.445604773597767	a3
0	-0.455460824276223	0.5	-0.521833719530944	-0.458222618721798	a3
0	-0.455460824276223	0.5	-0.986467467037336	-0.553628830246107	a3
1	-0.455460824276223	0.5	0.257335816719015	0.0920031651223118	a3
3	-0.455460824276223	0.5	-0.545286791867429	0.394003946401505	a3
1	-0.455460824276223	0.5	1.14232966277218	-0.341511756798385	a3
4	-0.455460824276223	0.5	-0.44280878632898	-0.344336907979297	a3
3	-0.455460824276223	0.5	0.0555532148728609	-0.509519418643813	a3
1	-0.455460824276223	0.5	1.90513834035533	0.639475689119422	a3
2	-0.455460824276223	0.5	-0.554454998971627	-0.274848654436234	a3
1	-0.455460824276223	0.5	0.153783312210727	-0.286154262321839	a3
0	-0.455460824276223	0.5	-0.553447236112581	-0.352044065944369	a3
1	-0.455460824276223	0.5	0.17382682441098	0.579557986259671	a3
2	-0.455460824276223	0.5	-0.436632267531022	0.110160380815606	a3
0	-0.455460824276223	0.5	0.0386515613684618	0.352555329424592	a3
0	-0.455460824276223	0.5	-0.148434321078311	-0.313434377544337	a3
1	-0.455460824276223	0.5	-0.591621120216335	-0.161514833018557	a3
0	-0.455460824276223	0.5	0.00564634421194982	0.179824567577464	a3
1	-0.455460824276223	0.5	0.495800518029683	-0.467831683465372	a3
1	-0.455460824276223	0.5	0.796983726951868	-0.501351482926828	a3
1	-0.455460824276223	0.5	-0.686355635464585	-0.0473065460369226	a3
1	-0.455460824276223	0.5	-0.12480546652116	0.983835971322266	a3
4	-0.455460824276223	0.5	0.579712263427776	-0.537175195091875	a3
0	-0.455460824276223	0.5	-0.557111173921798	0.074754513205024	a3
1	-0.455460824276223	0.5	-1.26425034442519	0.73963255498102	a3
0	-0.455460824276223	0.5	-0.467951279256656	-0.551145092081329	a3
0	-0.455460824276223	0.5	-0.483619728967783	-0.600065377562772	a3
1	-0.455460824276223	0.5	0.0237442961638979	-0.226076488374048	a3
2	-0.455460824276223	0.5	-0.201868396749017	-1.41139842206605	a3
1	-0.455460824276223	0.5	0.115748064122316	-0.480581920319035	a3
2	-0.455460824276223	0.5	-0.211186203963373	-0.723289471041688	a3
2	-0.455460824276223	0.5	0.187059197347649	-0.04354178578969	a3
2	-0.455460824276223	0.5	-0.183002887498508	-0.139200313964112	a3
1	-0.455460824276223	0.5	0.595050723260531	-0.111290918792248	a3
2	-0.455460824276223	0.5	-0.368663762628614	-0.101040704423595	a3
0	-0.455460824276223	0.5	0.145333322719633	-0.185980517924838	a3
1	-0.455460824276223	0.5	-0.442424784142228	0.130666732055363	a3
0	-0.455460824276223	0.5	0.104003239435416	0.911244004547612	a3
1	-0.455460824276223	0.5	-0.0238650862392631	-0.136595176875058	a3
0	-0.455460824276223	0.5	-0.842260323069296	0.195150617537632	a3
1	-0.455460824276223	0.5	-0.0721132783094756	0.423428910803331	a3
0	-0.455460824276223	0.5	0.590106832751324	0.0316021927808263	a3
1	-0.455460824276223	0.5	0.340699961599752	-0.138673517821895	a3
1	-0.455460824276223	0.5	0.0716238154437757	0.407145003269069	a3
1	-0.455460824276223	0.5	-0.596158221856458	0.921369739698575	a3
1	-0.455460824276223	0.5	0.584614326394544	0.423268806436669	a3
0	-0.455460824276223	0.5	0.0396008544726862	-0.172534628411005	a3
3	-0.455460824276223	0.5	-0.225886876384339	-0.341669986621371	a3
2	-0.455460824276223	0.5	0.821014106400386	-0.560552269623943	a3
1	-0.455460824276223	0.5	-0.384796160799759	-0.0139935758971352	a3
1	-0.455460824276223	0.5	0.151680480378924	0.702754199387825	a3
1	-0.455460824276223	0.5	0.640868710591757	-0.892657196630143	a3
2	-0.455460824276223	0.5	0.301111397585214	0.491523473633132	a3
1	-0.455460824276223	0.5	-0.153511132268418	-0.710198856628447	a3
3	-0.455460824276223	0.5	-0.209209051711321	0.76579857376677	a3
2	-0.455460824276223	0.5	0.177567765023042	-0.168188033620142	a3
0	-0.455460824276223	0.5	0.256740557299779	0.219231037148634	a3
0	-0.455460824276223	0.5	0.00930370016437002	-0.164646927582924	a3
0	-0.455460824276223	0.5	0.659224486128339	-0.813241989190397	a3
1	-0.455460824276223	0.5	-0.0329159999190765	-0.0870631151951461	a3
1	-0.455460824276223	0.5	-0.350148039158852	0.533724395939122	a3
2	-0.455460824276223	0.5	0.26866306576067	0.369706453257906	a3
0	-0.455460824276223	0.5	-1.10089116117696	0.0832225305837941	a3
1	-0.455460824276223	0.5	0.195986871899205	0.707715080443924	a3
1	0.0790143862020375	0.5	0.248480476211859	-0.644398791406053	a4
2	0.0790143862020375	0.5	-0.112437357714951	-0.281030800981871	a4
1	0.0790143862020375	0.5	-0.558571582665942	0.589294423985419	a4
1	0.0790143862020375	0.5	-0.197497301656939	-0.0196906608886306	a4
0	0.0790143862020375	0.5	0.774915171118153	0.159027036739782	a4
3	0.0790143862020375	0.5	-0.371757239899333	0.0395267270016968	a4
0	0.0790143862020375	0.5	-1.16585605886479	-0.674662190442764	a4
2	0.0790143862020375	0.5	0.406122721104607	0.697935237748532	a4
0	0.0790143862020375	0.5	-0.250655328600675	-0.0981013568104695	a4
0	0.0790143862020375	0.5	-0.255443282976178	-0.0970356008371128	a4
1	0.0790143862020375	0.5	-0.607682020577506	-0.38181510032984	a4
0	0.0790143862020375	0.5	-0.011279314173611	0.077255517228239	a4
3	0.0790143862020375	0.5	0.350619650214853	0.772013120371411	a4
3	0.0790143862020375	0.5	-0.293741012794899	0.130277858802167	a4
2	0.0790143862020375	0.5	-0.303363970709395	0.200806624658099	a4
0	0.0790143862020375	0.5	0.548320107500147	-0.523691814217564	a4
1	0.0790143862020375	0.5	-0.123754838540148	-0.0394286107090358	a4
1	0.0790143862020375	0.5	-0.0799508566616235	0.0699504781692699	a4
0	0.0790143862020375	0.5	-0.312889125367537	0.0910399443958076	a4
0	0.0790143862020375	0.5	0.450217317800119	0.172530926442417	a4
1	0.0790143862020375	0.5	-0.497096814633113	-0.0504301343810613	a4
2	0.0790143862020375	0.5	0.424625192940181	0.587019510061373	a4
3	0.0790143862020375	0.5	0.402851144488218	0.279653986929561	a4
0	0.0790143862020375	0.5	-0.23380046799561	0.0330569153132667	a4
1	0.0790143862020375	0.5	0.424210156861672	0.537167725394583	a4
2	0.0790143862020375	0.5	0.493384931798009	-0.502979411184596	a4
0	0.0790143862020375	0.5	0.28781014425968	0.0411562069826121	a4
1	0.0790143862020375	0.5	1.01242102270908	-0.031270022934443	a4
0	0.0790143862020375	0.5	-0.98117659561252	0.361173822588108	a4
2	0.0790143862020375	0.5	-0.582460465318794	0.172669545161311	a4
0	0.0790143862020375	0.5	-0.688259606865417	0.0154714518217865	a4
0	0.0790143862020375	0.5	0.0838399672348837	0.36137678933491	a4
1	0.0790143862020375	0.5	0.792314539579858	0.287378244003047	a4
3	0.0790143862020375	0.5	0.838944476488124	0.582065321200456	a4
2	0.0790143862020375	0.5	0.244148349197478	-0.281817858092692	a4
0	0.0790143862020375	0.5	0.439336631280162	0.207906865706713	a4
1	0.0790143862020375	0.5	-0.0724374370149406	-0.464234173455843	a4
2	0.0790143862020375	0.5	0.234485880037104	-0.717447145277421	a4
0	0.0790143862020375	0.5	0.188117738564742	-0.705674811318158	a4
1	0.0790143862020375	0.5	-0.38052013752824	-0.0661116209309689	a4
0	0.0790143862020375	0.5	-0.146647466875432	-0.864088419468004	a4
0	0.0790143862020375	0.5	-0.0674206322037588	-0.0194820462475766	a4
3	0.0790143862020375	0.5	0.69692290808651	0.269937850572929	a4
0	0.0790143862020375	0.5	-0.518494344849146	0.310838743864936	a4
0	0.0790143862020375	0.5	-1.05716757390183	0.182521746084892	a4
0	0.0790143862020375	0.5	0.384139109102199	-0.295244841636769	a4
1	0.0790143862020375	0.5	-0.408080310376743	-0.0739511554255044	a4
2	0.0790143862020375	0.5	-0.218053461580287	-0.508432886225586	a4
1	0.0790143862020375	0.5	0.452352515641405	0.162754235266953	a4
1	0.0790143862020375	0.5	-0.381543132274158	0.402250284541233	a4
0	0.0790143862020375	0.5	-0.170533489818902	0.439355742538992	a4
0	0.0790143862020375	0.5	0.751212267117293	-0.629255537800931	a4
1	0.0790143862020375	0.5	0.2641538561582	-0.130360254011445	a4
1	0.0790143862020375	0.5	0.271095677732154	-0.488177961581478	a4
3	0.0790143862020375	0.5	-0.0683366778589384	-0.286853182334514	a4
0	0.0790143862020375	0.5	-0.568366926651366	0.0083750953270641	a4
1	0.0790143862020375	0.5	-0.748313577177897	0.271111331133798	a4
2	0.0790143862020375	0.5	-0.111692821778298	0.0172574797045906	a4
0	0.0790143862020375	0.5	1.00085961388644	0.288627023428427	a4
1	0.0790143862020375	0.5	0.110851908106811	0.307699677018421	a4
0	0.0790143862020375	0.5	0.0821864546231939	-0.379793108015835	a4
0	0.0790143862020375	0.5	0.166311804425005	0.201144101639683	a4
0	0.0790143862020375	0.5	-0.192603999545715	0.213775094918947	a4
2	0.0790143862020375	0.5	-0.699377013278947	-0.959336067743848	a4
0	0.0790143862020375	0.5	1.33787039792591	-0.0279403566931162	a4
1	0.0790143862020375	0.5	-0.211843044340991	-0.501076725717412	a4
2	0.0790143862020375	0.5	-0.149300755966532	-0.679911010603163	a4
0	0.0790143862020375	0.5	-0.896170863426488	0.536512450225736	a4
0	0.0790143862020375	0.5	-0.124004112534049	-0.0889766292471856	a4
2	0.0790143862020375	0.5	-0.123651959187303	-0.134041632848671	a4
0	0.0790143862020375	0.5	-0.127755189263173	0.577823989651777	a4
0	0.0790143862020375	0.5	-0.893469050046284	-0.943827475300077	a4
2	0.0790143862020375	0.5	0.892331408012381	-0.546973695645378	a4
1	0.0790143862020375	0.5	0.881793173872941	1.17525600813333	a4
0	0.0790143862020375	0.5	0.344800110967048	0.0666343760198879	a4
1	0.0790143862020375	0.5	-0.550370322211961	0.0642394565652709	a4
1	0.0790143862020375	0.5	0.357254678448906	0.563318932764346	a4
3	0.0790143862020375	0.5	-0.123235158467011	0.100373916409182	a4
0	0.0790143862020375	0.5	-0.159893082963602	-0.0490188701195749	a4
1	0.0790143862020375	0.5	0.68132214647735	0.411803301379688	a4
1	0.0790143862020375	0.5	-0.613941294991341	0.397201023888524	a4
1	0.0790143862020375	0.5	-0.255609616375237	0.266023046423639	a4
0	0.0790143862020375	0.5	-0.365597499532482	-0.032378651781464	a4
1	0.0790143862020375	0.5	0.00987600343839534	0.23732508370916	a4
1	0.0790143862020375	0.5	-0.786431957354994	0.187511731705758	a4
2	0.0790143862020375	0.5	-0.351666634914144	-0.186422029407966	a4
0	0.0790143862020375	0.5	0.357966044453833	0.408415296789218	a4
1	0.0790143862020375	0.5	0.232607453211554	0.179933369043867	a4
2	0.0790143862020375	0.5	-0.486951153202146	-0.407700735079154	a4
2	0.0790143862020375	0.5	0.279608865234166	0.844895331156494	a4
3	0.0790143862020375	0.5	-1.21631987270283	-0.311474280979938	a4
0	0.0790143862020375	0.5	-0.170242463351073	-0.0178035245472695	a4
0	0.0790143862020375	0.5	0.356516597425116	0.171918175298891	a4
2	0.0790143862020375	0.5	-0.329518693244564	0.276728868137496	a4
2	0.0790143862020375	0.5	-0.0182013112832427	0.584682975417796	a4
1	0.0790143862020375	0.5	-0.796643150763453	-0.398188117893572	a4
0	0.0790143862020375	0.5	0.423896398623885	0.262107816353103	a4
0	0.0790143862020375	0.5	-0.925194424330306	-0.0757433916025071	a4
1	0.0790143862020375	0.5	-0.161825315845157	0.15896326208433	a4
4	0.0790143862020375	0.5	-0.127624056251586	0.434159610298558	a4
