y	X1	X2	PC1	PC2	IND_ID
10	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
7	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
3	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
2	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
8	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
3	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
6	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
10	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
8	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
8	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
5	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
3	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
2	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
7	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
7	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
9	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
10	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
8	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
4	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
2	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
8	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
7	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
10	-0.310183338612062	0.5	-0.0694520566225524	0.901570953958733	a1
32	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
23	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
32	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
25	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
35	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
27	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
37	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
38	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
32	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
38	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
23	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
16	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
36	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
21	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
27	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
20	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
25	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
35	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
32	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
37	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
39	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
36	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
25	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
35	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
44	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
48	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
25	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
26	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
40	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
26	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
39	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
20	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
37	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
33	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
35	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
20	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
27	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
37	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
31	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
36	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
24	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
29	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
20	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
28	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
21	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
20	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
26	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
26	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
21	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
32	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
22	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
35	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
30	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
26	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
43	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
39	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
37	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
34	0.0210579365721176	0	2.92917462393959	0.280410364310058	a2
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
1	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	-0.455460824276223	0	-2.0316949306093	-0.127835354578494	a3
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
2	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
1	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	0.0790143862020375	0	-0.0267990462918174	0.187362203389327	a4
0	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
2	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
1	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
1	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
2	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
0	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
0	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
1	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
2	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
0	-0.327292321959409	0	-0.0894182737879582	-0.469914663255011	a5
